42,2017,10,13,23,28,27,-0500,19.84,4380074.8,5463544.4
43,2017,10,13,23,34,00,-0500,19.53,6181777.3,2123766.2
44,2017,10,13,23,39,27,-0500,27.27,5306606.1,3115755.2
45,2017,10,13,23,44,51,-0500,15.67,7724083.7,18354479.1
46,2017,10,13,23,50,07,-0500,15.61,6970777.6,11895322.4
47,2017,10,13,23,55,29,-0500,19.52,5953773.9,5730537.9
48,2017,10,14,00,01,00,-0500,15.62,9305566.1,2801697.1
49,2017,10,14,00,06,25,-0500,15.58,6912395.7,12848600.1
50,2017,10,14,00,11,48,-0500,31.22,5027794.7,2816194.9
51,2017,10,14,00,17,28,-0500,19.49,3266138.7,4295933.3
52,2017,10,14,00,23,17,-0500,15.99,3713887.8,1939799.6
53,2017,10,14,00,28,55,-0500,15.66,7787065.9,12849211.7
54,2017,10,14,00,34,19,-0500,15.63,5549600.2,8014836.2
55,2017,10,14,00,39,40,-0500,23.44,6534746.1,8121612.4
56,2017,10,14,00,45,08,-0500,15.62,5222498.8,4066340.3
57,2017,10,14,00,50,32,-0500,15.58,5424801.0,8334079.5
58,2017,10,14,00,55,53,-0500,27.39,5124384.6,9311730.1
59,2017,10,14,01,01,17,-0500,19.43,6493663.7,16863795.4
60,2017,10,14,01,06,38,-0500,27.39,14267612.1,5681089.8
61,2017,10,14,01,12,00,-0500,19.49,10207632.3,11682612.8
62,2017,10,14,01,17,18,-0500,15.61,8556499.3,6700609.8
63,2017,10,14,01,22,35,-0500,23.51,8232249.3,5175730.5
64,2017,10,14,01,27,52,-0500,15.62,9140005.5,13668366.0
65,2017,10,14,01,33,09,-0500,15.67,13518826.4,6700349.7
66,2017,10,14,01,38,23,-0500,15.58,8330485.1,9588883.9
67,2017,10,14,01,43,38,-0500,70.32,3476779.9,2056593.2
68,2017,10,14,01,49,18,-0500,19.53,3783896.4,2184758.9
69,2017,10,14,01,54,56,-0500,35.16,6031681.6,9510408.6
70,2017,10,14,02,00,21,-0500,19.54,3987129.1,8437522.9
71,2017,10,14,02,05,52,-0500,23.48,5983645.4,3157504.0
72,2017,10,14,02,11,18,-0500,39.07,6415689.4,2767369.3
73,2017,10,14,02,16,41,-0500,31.25,8732741.1,9745351.9
74,2017,10,14,02,21,58,-0500,19.57,6377961.1,7731036.7
75,2017,10,14,02,27,21,-0500,19.49,4921635.7,15668215.4
76,2017,10,14,02,32,44,-0500,15.6,8523348.5,8665861.3
77,2017,10,14,02,38,02,-0500,15.63,9034305.1,3348826.7
78,2017,10,14,02,43,20,-0500,15.62,9773558.0,11871372.1
79,2017,10,14,02,48,37,-0500,23.44,5392157.9,16127417.6
80,2017,10,14,02,54,12,-0500,15.64,4176487.2,19052344.5
81,2017,10,14,02,59,41,-0500,42.91,2496958.4,15666985.6
82,2017,10,14,03,05,38,-0500,23.47,4359699.0,13051435.6
83,2017,10,14,03,11,05,-0500,24.05,8035008.5,7144984.7
84,2017,10,14,03,16,34,-0500,15.58,13862664.8,4972875.9
85,2017,10,14,03,21,47,-0500,31.21,11760489.2,9179533.9
86,2017,10,14,03,27,00,-0500,39.06,12492706.3,5014917.9
87,2017,10,14,03,32,16,-0500,42.96,10705851.0,3669264.4
88,2017,10,14,03,37,35,-0500,15.58,10757736.4,12133286.8
89,2017,10,14,03,42,48,-0500,109.76,14010961.6,2587749.8
90,2017,10,14,03,48,07,-0500,15.59,13743263.9,22884916.3
91,2017,10,14,03,53,20,-0500,42.94,15387165.5,21418733.4
92,2017,10,14,03,58,30,-0500,82.17,10462894.2,8691756.0
93,2017,10,14,04,03,45,-0500,15.67,16804628.5,6886717.3
94,2017,10,14,04,08,57,-0500,15.62,14077382.7,16471545.1
95,2017,10,14,04,14,08,-0500,42.98,10002759.7,20665700.6
96,2017,10,14,04,19,23,-0500,23.4,11308526.1,10707675.8
97,2017,10,14,04,24,38,-0500,15.62,15457152.6,16436286.2
98,2017,10,14,04,29,48,-0500,19.53,15072431.5,26763371.8
99,2017,10,14,04,34,58,-0500,15.63,10778438.4,9178517.6
100,2017,10,14,04,40,11,-0500,19.53,11320598.4,27926953.5
101,2017,10,14,04,45,24,-0500,15.62,9851038.0,24704008.5
102,2017,10,14,04,50,39,-0500,15.6,12197319.8,23773133.3
103,2017,10,14,04,55,50,-0500,42.97,10853816.6,10019859.1
104,2017,10,14,05,01,04,-0500,15.58,8958327.3,8901568.8
105,2017,10,14,05,06,21,-0500,15.59,11303811.9,15295415.9
106,2017,10,14,05,11,35,-0500,23.49,7293909.7,16065050.9
107,2017,10,14,05,16,54,-0500,15.68,6882538.8,9179579.9
108,2017,10,14,05,22,12,-0500,31.85,17228334.8,19466735.5
109,2017,10,14,05,27,23,-0500,15.63,16838421.4,22915086.5
110,2017,10,14,05,32,33,-0500,23.35,18405657.1,16428489.9
111,2017,10,14,05,37,43,-0500,15.58,19848887.3,22844610.3
112,2017,10,14,05,42,54,-0500,23.4,10546793.3,6688831.4
113,2017,10,14,05,48,09,-0500,15.95,12537352.1,23793816.9
114,2017,10,14,05,53,20,-0500,19.63,15057153.4,18279491.8
115,2017,10,14,05,58,34,-0500,23.39,14204961.4,27921621.2
116,2017,10,14,06,03,45,-0500,47.21,15071932.1,22152278.8
117,2017,10,14,06,09,04,-0500,19.53,18674301.5,23800136.5
118,2017,10,14,06,14,14,-0500,16.25,11527808.9,11897315.1
119,2017,10,14,06,19,27,-0500,15.66,10985717.4,20652668.3
120,2017,10,14,06,24,39,-0500,15.57,11812361.1,22806446.7
121,2017,10,14,06,29,53,-0500,43.43,13144062.7,23798791.7
122,2017,10,14,06,35,05,-0500,15.64,16760626.9,15294882.7
123,2017,10,14,06,40,18,-0500,15.63,20535502.5,16450095.3
124,2017,10,14,06,45,27,-0500,19.51,15528398.1,24589959.7
125,2017,10,14,06,50,39,-0500,22.52,19702130.4,13643065.9
126,2017,10,14,06,55,47,-0500,15.62,15568252.5,13358108.6
127,2017,10,14,07,00,57,-0500,15.59,15162357.2,10707444.4
128,2017,10,14,07,06,07,-0500,19.88,19931721.7,7835999.7
129,2017,10,14,07,11,17,-0500,15.62,17566662.2,16475875.3
130,2017,10,14,07,16,27,-0500,23.44,19130016.4,11466090.2
131,2017,10,14,07,21,38,-0500,15.62,21887582.1,6041046.7
132,2017,10,14,07,26,49,-0500,31.25,13972518.1,9042105.6
133,2017,10,14,07,31,59,-0500,15.58,14016090.1,22947461.7
134,2017,10,14,07,37,10,-0500,15.63,18606068.8,16470772.1
135,2017,10,14,07,42,18,-0500,15.59,19916495.9,13083522.9
136,2017,10,14,07,47,28,-0500,13.4,12620617.2,26763422.8
137,2017,10,14,07,52,40,-0500,15.57,17270638.9,9453226.9
138,2017,10,14,07,57,49,-0500,15.59,12893859.5,24705472.1
139,2017,10,14,08,03,01,-0500,15.66,16891327.4,15627275.0
140,2017,10,14,08,08,10,-0500,23.44,9139598.1,15622527.4
141,2017,10,14,08,13,24,-0500,50.79,18538273.1,26763320.8
142,2017,10,14,08,18,34,-0500,15.7,11756353.9,22939474.9
143,2017,10,14,08,23,45,-0500,15.67,18349871.6,25690193.6
144,2017,10,14,08,28,54,-0500,15.59,17382439.7,20074754.9
145,2017,10,14,08,34,05,-0500,15.6,13478299.2,22149016.8
146,2017,10,14,08,39,17,-0500,15.58,15783434.7,23796425.0
147,2017,10,14,08,44,26,-0500,15.67,20081989.5,18892676.1
148,2017,10,14,08,49,35,-0500,31.3,14089243.9,8132124.0
149,2017,10,14,08,54,47,-0500,15.6,20528080.1,10690202.4
150,2017,10,14,08,59,59,-0500,23.44,10778848.4,5976766.5
151,2017,10,14,09,05,12,-0500,23.4,8449353.8,14279310.5
152,2017,10,14,09,10,27,-0500,15.63,13367286.6,20074267.0
153,2017,10,14,09,15,38,-0500,15.58,15745299.5,6352088.0
154,2017,10,14,09,20,51,-0500,15.63,20208184.0,18894379.7
155,2017,10,14,09,25,59,-0500,23.45,19992248.1,26762419.4
156,2017,10,14,09,31,07,-0500,15.58,17796424.8,22070345.0
157,2017,10,14,09,36,17,-0500,15.63,16470392.9,23797379.7
158,2017,10,14,09,41,26,-0500,23.44,19478232.8,23784786.9
159,2017,10,14,09,46,35,-0500,35.17,13550548.9,20073329.3
160,2017,10,14,09,51,47,-0500,19.47,16222406.5,22937738.3
161,2017,10,14,09,56,56,-0500,27.35,13978387.7,24509949.8
162,2017,10,14,10,02,07,-0500,23.43,16531240.8,14275961.1
163,2017,10,14,10,07,18,-0500,15.62,18471886.4,22937900.7
164,2017,10,14,10,12,28,-0500,15.62,13983532.6,14938354.7
165,2017,10,14,10,17,40,-0500,15.62,8945679.9,20722469.8
166,2017,10,14,10,22,54,-0500,39.08,12656447.6,3180862.4
167,2017,10,14,10,28,07,-0500,15.68,7706648.7,5632737.7
168,2017,10,14,10,33,26,-0500,19.53,12418508.6,25686448.8
169,2017,10,14,10,38,38,-0500,15.58,15049070.4,20004214.2
170,2017,10,14,10,43,48,-0500,15.58,14834433.6,16058515.0
171,2017,10,14,10,48,58,-0500,23.44,11214828.3,13122564.4
172,2017,10,14,10,54,11,-0500,15.68,20083213.6,9469738.2
173,2017,10,14,10,59,20,-0500,19.47,15559517.0,4298600.1
174,2017,10,14,11,04,32,-0500,19.51,12584764.0,11899264.7
175,2017,10,14,11,09,45,-0500,15.63,7032818.3,11873373.5
176,2017,10,14,11,15,06,-0500,15.58,10536516.1,18890015.3
177,2017,10,14,11,20,18,-0500,19.56,6478839.3,8237199.7
178,2017,10,14,11,25,37,-0500,15.62,13659902.1,12119948.6
179,2017,10,14,11,30,50,-0500,15.72,8316074.8,6055802.2
180,2017,10,14,11,36,07,-0500,23.44,11866258.6,12121462.5
181,2017,10,14,11,41,20,-0500,15.62,18404510.1,7556840.6
182,2017,10,14,11,46,31,-0500,15.64,12743362.0,8334919.0
183,2017,10,14,11,51,45,-0500,23.44,11837535.7,17367272.0
184,2017,10,14,11,53,29,-0500,15.61,9434979.7,4867835.9
185,2017,10,14,11,58,46,-0500,19.53,9271617.7,9312347.8
186,2017,10,14,12,04,00,-0500,15.67,18476507.1,17361945.3
187,2017,10,14,12,09,10,-0500,15.57,11396958.0,6687395.4
188,2017,10,14,12,14,24,-0500,39.04,7017699.5,9590805.5
189,2017,10,14,12,19,45,-0500,23.45,2061767.6,4586139.9
190,2017,10,14,12,26,04,-0500,27.51,4562478.5,2187486.3
191,2017,10,14,12,31,51,-0500,Connection failure
192,2017,10,14,12,37,13,-0500,23.4,9866148.2,7732106.9
193,2017,10,14,12,42,29,-0500,19.53,11582802.1,8683104.3
194,2017,10,14,12,47,47,-0500,23.43,10975035.8,15595707.7
195,2017,10,14,12,52,59,-0500,23.45,9180188.5,11209071.7
196,2017,10,14,12,58,34,-0500,23.44,6974597.1,3346297.8
197,2017,10,14,13,04,41,-0500,23.44,8104089.0,13110848.3
198,2017,10,14,13,09,59,-0500,70.37,7137729.0,5013886.2
199,2017,10,14,13,15,16,-0500,19.58,10895291.6,9172496.6
200,2017,10,14,13,20,29,-0500,19.49,9835966.6,3036494.1
201,2017,10,14,13,25,47,-0500,15.6,6972919.1,5527297.5
202,2017,10,14,13,31,04,-0500,15.66,11221015.6,8132970.4
203,2017,10,14,13,36,18,-0500,97.68,4089960.2,2451485.2
204,2017,10,14,13,41,51,-0500,15.59,20730909.0,22940911.9
205,2017,10,14,13,46,59,-0500,19.49,5675285.1,9928720.0
206,2017,10,14,13,52,20,-0500,15.62,8020183.0,11709155.6
207,2017,10,14,13,57,56,-0500,23.44,8913960.2,4155763.1
208,2017,10,14,14,03,11,-0500,19.5,5771386.2,3040538.9
209,2017,10,14,14,08,36,-0500,58.6,3546031.0,2778192.7
210,2017,10,14,14,14,11,-0500,35.16,9844058.4,8027803.5
211,2017,10,14,14,19,28,-0500,203.19,7727904.6,7470698.3
212,2017,10,14,14,24,46,-0500,39.02,3510766.0,10532540.7
213,2017,10,14,14,30,18,-0500,31.3,7526980.5,10197994.5
214,2017,10,14,14,35,37,-0500,15.58,2238093.3,10514457.6
215,2017,10,14,14,41,36,-0500,19.58,7447918.3,7548694.9
216,2017,10,14,14,46,58,-0500,27.34,7418666.2,2216423.9
217,2017,10,14,14,52,21,-0500,23.82,7935161.8,13040928.2
218,2017,10,14,14,57,37,-0500,82.39,5948051.0,10029159.9
219,2017,10,14,15,03,00,-0500,15.59,4737797.0,4556668.7
220,2017,10,14,15,08,28,-0500,15.62,9899830.9,5798071.8
221,2017,10,14,15,13,50,-0500,23.44,10576859.7,5636032.5
222,2017,10,14,15,19,06,-0500,15.66,10786514.1,14159317.3
223,2017,10,14,15,24,18,-0500,15.57,9382006.7,2104572.8
224,2017,10,14,15,29,39,-0500,16.01,6194209.7,10511041.0
225,2017,10,14,15,34,57,-0500,15.67,9586940.9,9877456.2
226,2017,10,14,15,40,11,-0500,15.62,4390161.4,5219231.8
227,2017,10,14,15,45,39,-0500,15.57,5720665.4,3731664.8
228,2017,10,14,15,51,05,-0500,22.09,2810643.7,4755297.2
229,2017,10,14,15,56,46,-0500,31.24,2356734.3,13960449.7
230,2017,10,14,16,02,29,-0500,19.54,9077286.9,12848310.1
231,2017,10,14,16,07,42,-0500,19.53,8208944.8,13672088.8
232,2017,10,14,16,12,59,-0500,89.88,7414163.5,11358326.2
233,2017,10,14,16,18,18,-0500,19.54,5630111.1,6906131.8
234,2017,10,14,16,23,40,-0500,23.43,11731800.8,4863139.1
235,2017,10,14,16,28,58,-0500,15.62,4766448.4,4142269.1
236,2017,10,14,16,34,22,-0500,23.44,10514955.6,2755243.2
237,2017,10,14,16,39,38,-0500,Download failure
238,2017,10,14,16,45,15,-0500,35.66,2611549.3,2789450.5
239,2017,10,14,16,52,59,-0500,16.32,4286424.0,4412782.8
240,2017,10,14,16,58,25,-0500,19.57,9538833.7,6684252.7
241,2017,10,14,17,03,42,-0500,19.51,5792550.9,3452692.5
242,2017,10,14,17,09,06,-0500,121.05,4984447.9,982028.6
243,2017,10,14,17,14,46,-0500,19.58,4419951.7,2301394.1
244,2017,10,14,17,20,18,-0500,19.55,6207751.0,2191362.7
245,2017,10,14,17,25,43,-0500,23.44,6727810.4,9146655.5
246,2017,10,14,17,31,03,-0500,19.53,4954707.0,2395281.0
247,2017,10,14,17,36,29,-0500,23.43,979375.8,2148352.0
248,2017,10,14,17,43,53,-0500,66.42,6055074.7,1479127.6
249,2017,10,14,17,49,22,-0500,15.62,4726695.3,3907779.0
250,2017,10,14,17,54,49,-0500,15.58,9517139.9,8343791.3
251,2017,10,14,18,00,03,-0500,15.59,12561636.6,16058429.2
252,2017,10,14,18,05,15,-0500,15.65,11243167.0,14275811.0
253,2017,10,14,18,10,30,-0500,19.54,8796630.7,8802047.2
254,2017,10,14,18,15,45,-0500,15.63,16997637.3,16476932.4
255,2017,10,14,18,20,55,-0500,23.44,9920250.6,7377656.4
256,2017,10,14,18,26,10,-0500,19.53,10907833.9,16776367.3
257,2017,10,14,18,31,22,-0500,50.83,6303638.8,9027950.4
258,2017,10,14,18,36,42,-0500,15.64,12181264.9,16905683.6
259,2017,10,14,18,41,54,-0500,15.63,9365464.3,11474337.3
260,2017,10,14,18,47,12,-0500,15.59,7368948.5,6828383.5
261,2017,10,14,18,52,38,-0500,15.67,8248459.4,12848345.4
262,2017,10,14,18,57,56,-0500,15.59,12075655.1,6756804.5
263,2017,10,14,19,03,10,-0500,15.64,13020324.0,8670424.9
264,2017,10,14,19,08,23,-0500,15.64,13974612.5,6900005.0
265,2017,10,14,19,13,40,-0500,15.97,12217232.9,19071299.0
266,2017,10,14,19,18,51,-0500,15.63,11531852.2,4716920.1
267,2017,10,14,19,24,10,-0500,19.5,4688146.4,3915671.4
268,2017,10,14,19,29,35,-0500,19.54,12949652.9,12575161.2
269,2017,10,14,19,34,46,-0500,15.67,12992687.3,6184762.4
270,2017,10,14,19,40,05,-0500,19.49,11025058.2,10339326.4
271,2017,10,14,19,45,21,-0500,15.63,7087783.7,8123500.1
272,2017,10,14,19,50,37,-0500,15.62,16330381.0,4585969.6
273,2017,10,14,19,55,50,-0500,27.28,9795545.1,14861934.1
274,2017,10,14,20,01,05,-0500,19.56,12825732.0,6681911.2
275,2017,10,14,20,06,21,-0500,19.54,9202072.5,20080095.7
276,2017,10,14,20,11,36,-0500,15.57,10014215.4,7056148.3
277,2017,10,14,20,16,50,-0500,15.62,8330780.5,11078764.6
278,2017,10,14,20,22,10,-0500,15.85,14055588.5,6395453.9
279,2017,10,14,20,27,29,-0500,15.62,10089313.6,7288968.0
280,2017,10,14,20,32,48,-0500,19.52,8191801.4,13646098.4
281,2017,10,14,20,38,04,-0500,15.99,12562914.8,14691964.7
282,2017,10,14,20,43,21,-0500,15.6,10243908.1,14600412.7
283,2017,10,14,20,48,34,-0500,15.65,12955588.2,12124205.3
284,2017,10,14,20,53,46,-0500,15.58,14266452.7,13083778.9
285,2017,10,14,20,59,07,-0500,15.67,3820503.6,9448024.9
286,2017,10,14,21,04,58,-0500,15.67,13889554.0,13964518.5
287,2017,10,14,21,10,08,-0500,Download failure
288,2017,10,14,21,16,37,-0500,Upload failure
289,2017,10,14,21,24,42,-0500,Download failure
290,2017,10,14,21,30,15,-0500,15.66,3363263.2,2660170.3
291,2017,10,14,21,36,14,-0500,43.04,2182742.4,3117534.3
292,2017,10,14,21,42,13,-0500,15.67,3421788.4,2091400.5
293,2017,10,14,21,47,54,-0500,Download failure
294,2017,10,14,21,53,32,-0500,23.4,2710865.8,1299593.0
295,2017,10,14,21,59,24,-0500,15.63,2034844.8,5793647.5
296,2017,10,14,22,05,17,-0500,23.48,1457378.9,2041965.0
297,2017,10,14,22,11,31,-0500,Download failure
298,2017,10,14,22,16,57,-0500,31.25,2499326.7,2590724.0
299,2017,10,14,22,22,49,-0500,27.35,4294073.6,9145527.3
300,2017,10,14,22,28,38,-0500,23.39,1434812.5,4338648.1
301,2017,10,14,22,35,00,-0500,19.52,4728919.0,10382220.2
302,2017,10,14,22,40,25,-0500,82.04,10071174.6,6292704.4
303,2017,10,14,22,45,45,-0500,54.7,5440375.3,4887050.0
304,2017,10,14,22,51,10,-0500,156.26,1630388.0,1274707.8
305,2017,10,14,22,57,17,-0500,19.58,18796575.3,20699991.3
306,2017,10,14,23,02,28,-0500,23.43,12412764.8,6481661.7
307,2017,10,14,23,07,42,-0500,15.67,15240479.6,12850442.7
308,2017,10,14,23,12,54,-0500,15.58,20946339.5,17365424.5
309,2017,10,14,23,18,02,-0500,15.6,18482952.9,18298751.5
